prefix,name,type
us-gaap,OtherShortTermInvestments,xbrli:monetaryItemType
us-gaap,OtherPrepaidExpenseCurrent,xbrli:monetaryItemType
us-gaap,OtherSignificantNoncashTransactionDescription,xbrli:stringItemType
us-gaap,OtherRestructuringCosts,xbrli:monetaryItemType
us-gaap,OtherSignificantNoncashTransactionsLineItems,xbrli:stringItemType
us-gaap,OtherReceivablesFromBrokerDealersAndClearingOrganizations,xbrli:monetaryItemType
us-gaap,OtherSellingAndMarketingExpense,xbrli:monetaryItemType
us-gaap,OtherRestrictedAssetsAbstract,xbrli:stringItemType
us-gaap,OtherPostretirementBenefitsPayments,xbrli:monetaryItemType
us-gaap,OtherRealEstate,xbrli:monetaryItemType
us-gaap,OtherPreferredStockDividendsAndAdjustments,xbrli:monetaryItemType
us-gaap,OtherPostretirementBenefitPlansDefinedBenefitMember,dtr-types:domainItemType
us-gaap,OtherSignificantNoncashTransactionNameDomain,dtr-types:domainItemType
us-gaap,OtherLongtermNotesPayableCurrentAndNoncurrentAbstract,xbrli:stringItemType
us-gaap,OtherInvestments,xbrli:monetaryItemType
us-gaap,OtherTradingMember,dtr-types:domainItemType
us-gaap,OtherTransportationEquipmentMember,dtr-types:domainItemType
us-gaap,OtherInvestmentsMember,dtr-types:domainItemType
us-gaap,OtherExpenseMember,dtr-types:domainItemType
us-gaap,OtherLongtermLoansPayableCurrentAndNoncurrentAbstract,xbrli:stringItemType
us-gaap,OtherControlledCompaniesMember,dtr-types:domainItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherAffiliatesMember,dtr-types:domainItemType
us-gaap,OtherAccruedLiabilitiesCurrentAndNoncurrent,xbrli:monetaryItemType
us-gaap,OtherUnderwritingExpense,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherEmployeeRelatedLiabilitiesCurrentAndNoncurrent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherLongtermDebtCurrentAndNoncurrentAbstract,xbrli:stringItemType
us-gaap,OtherContractMember,dtr-types:domainItemType
us-gaap,OtherRestrictedAssetsNoncurrent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherIncomeMember,dtr-types:domainItemType
us-gaap,OtherComprehensiveIncomeMember,dtr-types:domainItemType
us-gaap,OtherNoncashIncome,xbrli:monetaryItemType
us-gaap,OtherInvestmentCompaniesMember,dtr-types:domainItemType
us-gaap,OtherUtilityBalanceSheetAccountsAbstract,xbrli:stringItemType
us-gaap,OtherAssetsMember,dtr-types:domainItemType
us-gaap,OtherFootnotesDisclosingDerivativeRelatedInformationCrossReference,xbrli:stringItemType
us-gaap,OtherLiabilitiesMember,dtr-types:domainItemType
us-gaap,OtherTaxExpenseBenefit,xbrli:monetaryItemType
us-gaap,OtherAggregatedInvestmentsMember,dtr-types:domainItemType
us-gaap,OtherInvestmentsAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeLossTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherAccruedLiabilitiesCurrent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeLossTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherEmployeeRelatedLiabilitiesCurrent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeBeforeTaxPortionAttributableToNoncontrollingInterestAbstract,xbrli:stringItemType
us-gaap,OtherAdditionalCapitalMember,dtr-types:domainItemType
us-gaap,OtherDeferredCompensationArrangementsLiabilityCurrentAndNoncurrent,xbrli:monetaryItemType
us-gaap,OtherPostretirementDefinedBenefitPlanLiabilitiesCurrentAndNoncurrent,xbrli:monetaryItemType
us-gaap,OtherPostretirementBenefitsPayableCurrentAndNoncurrent,xbrli:monetaryItemType
us-gaap,OtherDeferredCompensationArrangementsLiabilityClassifiedNoncurrent,xbrli:monetaryItemType
us-gaap,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterestAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OtherPostretirementBenefitsPayableNoncurrent,xbrli:monetaryItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,OtherThanSecuritiesInvestmentHoldingsScheduleOfInvestmentsTextBlock,dtr-types:textBlockItemType
us-gaap,OtherComprehensiveIncomeTaxPortionAttributableToNoncontrollingInterestAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParentAbstract,xbrli:stringItemType
us-gaap,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,xbrli:monetaryItemType
us-gaap,OutageCostsPolicy,dtr-types:textBlockItemType
us-gaap,PledgingPurposeDomain,dtr-types:domainItemType
us-gaap,PledgingPurposeAxis,xbrli:stringItemType
us-gaap,PrepayableFinancialAssetClosedPortfolioLastOfLayerAmortizedCost,xbrli:monetaryItemType
us-gaap,PushdownAccountingPolicyTextBlock,dtr-types:textBlockItemType
us-gaap,PrimeMember,dtr-types:domainItemType
us-gaap,PrimeRateMember,dtr-types:domainItemType
us-gaap,PositionDomain,dtr-types:domainItemType
us-gaap,PositionAxis,xbrli:stringItemType
us-gaap,PacificDestinationMember,dtr-types:domainItemType
us-gaap,PhantomShareUnitsPSUsMember,dtr-types:domainItemType
us-gaap,ProgramRightsObligationsNoncurrent,xbrli:monetaryItemType
us-gaap,ProgramRightsObligationsCurrent,xbrli:monetaryItemType
us-gaap,ProgramRightsObligationsAbstract,xbrli:stringItemType
us-gaap,ProgramRightsObligations,xbrli:monetaryItemType
us-gaap,ProspectiveAdoptionOfNewAccountingPronouncementsTable,xbrli:stringItemType
us-gaap,ProspectiveAdoptionOfNewAccountingPronouncementsAxis,xbrli:stringItemType
us-gaap,ProspectiveAdoptionOfNewAccountingPronouncementsAbstract,xbrli:stringItemType
us-gaap,PreviousAccountingGuidanceMember,dtr-types:domainItemType
us-gaap,PerformingFinancingReceivableMember,dtr-types:domainItemType
us-gaap,PatronEconomicallyDependentDescription,xbrli:stringItemType
us-gaap,PatronageSourceEarnings,xbrli:monetaryItemType
us-gaap,PatronageRefunds,xbrli:monetaryItemType
us-gaap,PastDueFinancingReceivablesTableTextBlock,dtr-types:textBlockItemType
us-gaap,PastDueFinancialInstrumentAbstract,xbrli:stringItemType
us-gaap,PassMember,dtr-types:domainItemType
us-gaap,ParticipationCostsPolicyPolicyTextBlock,dtr-types:textBlockItemType
us-gaap,PartiallyOwnedPropertiesMember,dtr-types:domainItemType
us-gaap,PaidInKindInterest,xbrli:monetaryItemType
us-gaap,ParentMember,dtr-types:domainItemType
us-gaap,ParkingMember,dtr-types:domainItemType
us-gaap,ParticipatingMortgageLoansTable,xbrli:stringItemType
us-gaap,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,xbrli:monetaryItemType
us-gaap,ParticipatingMortgageLoansLineItems,xbrli:stringItemType
us-gaap,ParticipatingPoliciesAdditionalIncomeAllocated,xbrli:monetaryItemType
us-gaap,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted,xbrli:monetaryItemType
us-gaap,ParticipatingMortgageLoansAxis,xbrli:stringItemType
us-gaap,ParticipatingPoliciesAbstract,xbrli:stringItemType
us-gaap,ParticipatingMortgageLoansUnamortizedDebtDiscountAmount,xbrli:monetaryItemType
us-gaap,ParticipatingPoliciesAmountInForce,xbrli:monetaryItemType
us-gaap,ParticipatingMortgageLoansExtinguishmentGainLoss,xbrli:monetaryItemType
us-gaap,ParticipatingPoliciesAsPercentageOfGrossInsuranceInForce,dtr-types:percentItemType
us-gaap,ParticipatingMortgageLoansParticipationLiabilitiesAmount,xbrli:monetaryItemType
us-gaap,ParticipatingMortgageLoansMortgageObligationsAmount,xbrli:monetaryItemType
us-gaap,ParticipatingPreferredStockSubjectToMandatoryRedemptionMember,dtr-types:domainItemType
us-gaap,ParticipatingMortgageLoansAppreciationInMarketValue,xbrli:stringItemType
us-gaap,ParticipatingMortgagesMember,dtr-types:domainItemType
us-gaap,ParticipatingMortgageLoanNameDomain,dtr-types:domainItemType
us-gaap,ParticipatingPolicyPercentageOfPremiumIncome,dtr-types:percentItemType
us-gaap,ParticipatingLifeInsurancePolicyMember,dtr-types:domainItemType
us-gaap,PartnerTypeOfPartnersCapitalAccountNameDomain,dtr-types:domainItemType
us-gaap,PartnerCapitalComponentsDomain,dtr-types:domainItemType
us-gaap,PartnerCapitalComponentsAxis,xbrli:stringItemType
us-gaap,PartnerTypeOfPartnersCapitalAccountAxis,xbrli:stringItemType
us-gaap,PartnersCapitalAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalAccountExchangesAndConversions,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountPeriodIncreaseDecrease,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountDistributions,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountDistributionsAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalNumberOfUnitsParValueAndOtherDisclosuresAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalAccountDeferredCompensation,xbrli:monetaryItemType
us-gaap,PartnersCapital,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,xbrli:monetaryItemType
us-gaap,PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountContributions,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountUnitsSoldInPrivatePlacement,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountUnits,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountUnitsAcquisitions,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,dtr-types:perShareItemType
us-gaap,PartnersCapitalAdjustedBalance1,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountDescriptionOfUnitsSold,xbrli:stringItemType
us-gaap,PartnersCapitalAccountSaleOfUnitsAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalIncludingPortionAttributableToNoncontrollingInterestAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalOther,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountPublicSaleOfUnits,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountTreasuryUnitsPurchases,xbrli:monetaryItemType
us-gaap,PartnersCapitalAttributableToNoncontrollingInterest,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountUnitsRedeemed,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountUnitsPeriodIncreaseDecrease,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountUnitsSoldInPublicOffering,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountUnitsTreasury,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountPrivatePlacementOfUnits,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountReturnOfCapital,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountAcquisitions,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountTreasuryUnitsReissued,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountOptionExercise,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountUnitsContributed,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountRedemptions,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountSaleOfUnits,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountUnitBasedCompensation,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountUnitsConverted,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountDescriptionOfPartnershipInterest,xbrli:stringItemType
us-gaap,PartnersCapitalDistributionsPolicies,xbrli:stringItemType
us-gaap,PartnersCapitalLimitationOfLiability,xbrli:stringItemType
us-gaap,PartnersCapitalDistributionAmountPerShare,dtr-types:perShareItemType
us-gaap,PartnersCapitalAccountUnitsSaleOfUnits,xbrli:sharesItemType
us-gaap,PartnersCapitalRedemptionAndConversionPolicies,xbrli:stringItemType
us-gaap,PartnersCapitalNotesAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalAccountUnitsSaleOfUnitsAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalAccountUnitsUnitbasedCompensation,xbrli:sharesItemType
us-gaap,PartnersCapitalAccountParentheticalDisclosureAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalAllocatedForIncomeTaxAndOtherWithdrawals,xbrli:monetaryItemType
us-gaap,PartnersCapitalAccountUnitsTreasuryUnitsReissued,xbrli:sharesItemType
us-gaap,PartnersCapitalComprehensiveIncomeAbstract,xbrli:stringItemType
us-gaap,PartnersCapitalNotesDisclosureTextBlock,dtr-types:textBlockItemType
us-gaap,PartnershipMember,dtr-types:domainItemType
us-gaap,PartnershipIncomeAbstract,xbrli:stringItemType
us-gaap,PassengerMember,dtr-types:domainItemType
us-gaap,PatentedTechnologyMember,dtr-types:domainItemType
us-gaap,PatentsMember,dtr-types:domainItemType
us-gaap,PatientAccountsReceivableMember,dtr-types:domainItemType
us-gaap,PayablesForCongressionallyMandatedAssessments,xbrli:monetaryItemType
us-gaap,PayablesAndAccrualsAbstract,xbrli:stringItemType
us-gaap,PayablesToBrokerDealersAndClearingOrganizationsAbstract,xbrli:stringItemType
us-gaap,PaymentForContingentConsiderationLiabilityInvestingActivities,xbrli:monetaryItemType
us-gaap,PaymentGuaranteeMember,dtr-types:domainItemType
us-gaap,PaymentDeferralMember,dtr-types:domainItemType
us-gaap,PaymentForAdministrativeFees,xbrli:monetaryItemType
us-gaap,PaymentOfFinancingAndStockIssuanceCosts,xbrli:monetaryItemType
us-gaap,PaymentForIncentiveFee,xbrli:monetaryItemType
us-gaap,PaymentToAcquireLifeInsurancePolicyOperatingActivities,xbrli:monetaryItemType
us-gaap,PaymentForContingentConsiderationLiabilityFinancingActivities,xbrli:monetaryItemType
us-gaap,PaymentForManagementFee,xbrli:monetaryItemType
us-gaap,PaymentOfFinancingAndStockIssuanceCostsAbstract,xbrli:stringItemType
us-gaap,PaymentForContingentConsiderationLiabilityOperatingActivities,xbrli:monetaryItemType
us-gaap,PaymentInKindPIKNoteMember,dtr-types:domainItemType
us-gaap,PaymentsForProceedsFromFederalReserveBankStockAbstract,xbrli:stringItemType
us-gaap,PaymentsForProceedsFromDelayedTaxExemptExchange,xbrli:monetaryItemType
us-gaap,PaymentsForLeasingCostsCommissionsAndTenantImprovementsAbstract,xbrli:stringItemType
us-gaap,PaymentsForLeasingCostsCommissionsAndTenantImprovements,xbrli:monetaryItemType
us-gaap,PaymentsForFederalHomeLoanBankAdvances,xbrli:monetaryItemType
us-gaap,PaymentsForProceedsFromPolicyLoansAlternativeAbstract,xbrli:stringItemType
us-gaap,PaymentsForParticipationLiabilities,xbrli:monetaryItemType
us-gaap,PaymentsForProceedsFromInvestmentsAlternativeAbstract,xbrli:stringItemType
us-gaap,PaymentsToAcquireTradingSecuritiesHeldforinvestment,xbrli:monetaryItemType
us-gaap,PaymentsForProceedsFromLongtermInvestmentsAbstract,xbrli:stringItemType
us-gaap,PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,xbrli:monetaryItemType
us-gaap,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,xbrli:monetaryItemType
us-gaap,PaymentsForPurchaseOfOtherAssets1,xbrli:monetaryItemType
us-gaap,PaymentsForProceedsFromFederalReserveBankStock,xbrli:monetaryItemType
us-gaap,PaymentsToAcquireFederalHomeLoanBankStock,xbrli:monetaryItemType
us-gaap,PaymentsForTenantImprovements,xbrli:monetaryItemType
us-gaap,PaymentsToAcquireBusinessThreeNetOfCashAcquired,xbrli:monetaryItemType
us-gaap,PaymentsForProceedsFromFederalHomeLoanBankStockAbstract,xbrli:stringItemType
us-gaap,PaymentsForInvestingActivitiesAbstract,xbrli:stringItemType
us-gaap,PaymentsForProceedsFromDerivativeInstrumentInvestingActivitiesAbstract,xbrli:stringItemType
us-gaap,PaymentsToAcquireAssetsInvestingActivities,xbrli:monetaryItemType
us-gaap,PaymentsForDerivativeInstrumentInvestingActivities,xbrli:monetaryItemType
us-gaap,PaymentsToAcquireRealEstateAndRealEstateJointVentures,xbrli:monetaryItemType
us-gaap,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,xbrli:monetaryItemType
